H1_TotalPersistence,PricingError
0.9668526649475098,2.450670767793067e-07
0.968187689781189,2.3589057021730295e-07
0.9698329567909241,2.2786668647106767e-07
0.9969919919967651,2.0608777766967235e-07
1.0110739469528198,2.0638460772499923e-07
0.9724439978599548,1.863933374660065e-07
0.9761986136436462,1.409795076727071e-07
0.9721299409866333,1.184981758563762e-07
0.9691649079322815,1.3356509052692318e-07
0.8568313121795654,5.3922729612953905e-08
0.8499031662940979,4.46825061037044e-08
0.7980990409851074,1.1709451619261457e-07
0.790580153465271,7.824448954691591e-08
0.7782358527183533,1.2460842356825513e-07
0.7832063436508179,1.1287519116522787e-07
0.7643458247184753,3.5595929122030426e-08
0.7617834210395813,6.810133508321475e-08
0.7437765598297119,1.0139906059919955e-07
0.7549741864204407,1.1891315186826276e-07
0.7187283039093018,3.332235846872618e-08
0.6762522459030151,8.630946015026654e-08
0.7104384899139404,2.3707754226193634e-08
0.7050228118896484,1.0252758911278529e-07
0.7067790031433105,1.1699216723680666e-07
0.6767311096191406,5.284095703101408e-08
0.6708720922470093,3.185262807502273e-08
0.8090405464172363,9.260626240598525e-08
0.8046147227287292,1.1060003809310309e-07
0.8036596179008484,9.747266845115503e-08
0.7823549509048462,1.59084857322459e-08
0.7774838209152222,3.52549081386735e-09
0.7691228985786438,5.8972958583917556e-08
0.7419198751449585,1.7045657575189e-07
0.7418224811553955,1.6519727513253195e-07
0.7402145862579346,2.1128745163211983e-07
0.7397221922874451,1.818558087345653e-07
0.7516672015190125,1.8326808212698088e-07
0.732564389705658,3.027239742284249e-07
0.7588369250297546,4.0715454782073307e-07
0.7607051134109497,3.9915669953864696e-07
0.7700775265693665,4.812245925716295e-07
0.7699577212333679,4.14684801258898e-07
0.7699353694915771,4.2787691564415836e-07
0.7445104718208313,3.2981741684067964e-07
0.7432314157485962,2.936340201470985e-07
0.743655800819397,2.548038330635761e-07
0.7298681735992432,1.596254842355961e-07
0.7098485231399536,2.790358438386955e-07
0.7245666980743408,3.2654519604730786e-07
0.7123477458953857,4.351382182059965e-07
0.7006776332855225,4.3007643695490427e-07
0.7013663649559021,4.094694300428407e-07
0.7060807943344116,3.251150470988222e-07
0.7099616527557373,3.408868344185502e-07
0.7001304030418396,4.231111830526116e-07
0.7099507451057434,5.37008705200296e-07
0.7072889804840088,4.784613011339471e-07
0.7011914253234863,5.743188521050227e-07
0.7005471587181091,6.657283803412385e-07
0.6873342394828796,7.907680896826474e-07
0.6889517307281494,9.266836544837703e-07
0.6381503343582153,7.496972500107418e-07
0.6373308897018433,7.750375891702257e-07
0.6271849870681763,7.585654846460968e-07
0.6167657375335693,7.231755379771658e-07
0.6196937561035156,6.367979381023507e-07
0.6555946469306946,8.006017644850497e-07
0.6348958611488342,6.335945961105129e-07
0.6365590691566467,6.303225743614811e-07
0.6490655541419983,3.9315768108781277e-07
0.647113561630249,3.2310029062171744e-07
0.6617059707641602,4.4320860871204654e-07
0.6636611819267273,4.1236780899634937e-07
0.6694325804710388,5.404620470380456e-07
0.663623571395874,4.5364854657113304e-07
0.6678134202957153,3.4698793234294763e-07
0.6632486581802368,3.406999931052958e-07
0.6631027460098267,3.476130039474501e-07
0.6468912959098816,4.1672134376731507e-07
0.6433627009391785,2.336183051070747e-07
0.6313711404800415,3.840415527976357e-07
0.639188826084137,2.2001401792722149e-07
0.6404560804367065,1.547103247186805e-07
0.6431670188903809,2.1090505934566461e-07
0.6410618424415588,1.6425874989995856e-07
0.6454198956489563,1.955699021143585e-07
0.5954529047012329,2.0004634919542838e-07
0.5599270462989807,9.994008318223863e-08
0.556358814239502,7.518363970461387e-08
0.5661390423774719,2.3099682181317895e-07
0.5663341283798218,2.6712645749484183e-07
0.5723113417625427,2.1530647963141115e-07
0.5795800685882568,1.0418319355170232e-07
0.576873242855072,4.012430661589684e-08
0.5791103839874268,1.643880808866881e-08
0.5787248015403748,4.653216645382702e-08
0.5825966000556946,4.970136590384377e-08
0.5942717790603638,8.19551642996792e-08
0.6083662509918213,1.591578570486231e-07
0.6197653412818909,1.472014578481626e-07
0.6098711490631104,2.101726387499208e-07
0.6130529046058655,1.2900960919145187e-07
0.6127125024795532,1.339112508530211e-07
0.6316837668418884,1.313134158546325e-08
0.6306318640708923,1.9046769878932083e-08
0.6331415772438049,3.9945079079682904e-08
0.6260830163955688,2.7965647252499665e-08
0.6417800784111023,7.903907949023768e-08
0.6439077258110046,5.134448105781819e-08
0.6574982404708862,1.0611785491900904e-07
0.6481449604034424,7.264750217551592e-08
0.6397073864936829,1.4149494204313082e-07
0.640199601650238,1.415493515615797e-07
0.6385980248451233,1.5120063903630195e-07
0.6538017988204956,2.401281236428642e-07
0.669914960861206,3.3567901258982347e-07
0.6687630414962769,3.3427821323310514e-07
0.6558316946029663,3.888067746666418e-07
0.6722425818443298,4.6089045663234504e-07
0.7028246521949768,5.988259402745985e-07
0.6904942393302917,6.048841463511534e-07
0.8021573424339294,3.7879530000520245e-07
0.7976751327514648,3.812466550174101e-07
0.7826305627822876,3.7200611448197016e-07
0.785639762878418,3.5070899939097094e-07
0.7624857425689697,3.4789400414625415e-07
0.774742841720581,4.2481235738595774e-07
0.8283132314682007,3.3057691530393243e-07
0.8006919622421265,3.17958788606347e-07
0.8018996715545654,2.9085258391103527e-07
0.7956736087799072,2.835443997251802e-07
0.7968177199363708,2.989734644302973e-07
0.7979748249053955,3.040506725460364e-07
0.8026883602142334,3.314539495304254e-07
0.8323073387145996,2.7413139148295754e-07
0.833450973033905,2.650584972141781e-07
0.8339900970458984,2.5710506591607174e-07
0.8326886296272278,2.4874926917318324e-07
0.8651449084281921,2.950922258111721e-07
0.8747433423995972,2.936539487859158e-07
0.8681378960609436,3.050537533588922e-07
0.8625216484069824,3.0105014097022917e-07
0.8776744604110718,3.124881687525255e-07
0.9147042632102966,3.5078132445704596e-07
1.0288199186325073,2.5915886068747507e-07
0.9731669425964355,2.4367779851916516e-07
0.9693430662155151,2.5078984200324964e-07
1.0715311765670776,2.4175914456079847e-07
1.0776238441467285,2.1143884174849165e-07
1.0704225301742554,2.5301464632535714e-07
1.0870857238769531,2.5698688738617567e-07
1.0532541275024414,2.4223256580354485e-07
1.052148461341858,2.446084633369455e-07
1.04020094871521,2.099449518937896e-07
1.034379482269287,2.1044809801100753e-07
0.9270753860473633,1.7662916791108194e-07
0.9233721494674683,1.939091649211938e-07
0.9166594743728638,2.086343355240175e-07
0.932122528553009,2.3055126477291438e-07
0.9343448281288147,2.086221740698821e-07
0.9380848407745361,1.701022935584641e-07
0.9477139711380005,1.757644197619094e-07
0.9545775055885315,1.6529619356782377e-07
0.9411852359771729,1.3898799171882352e-07
0.9425355195999146,1.453565900734477e-07
0.9496946334838867,1.2833871985669723e-07
0.9486873745918274,1.0755239176736889e-07
0.950610876083374,1.1717153498109686e-07
0.9375512599945068,9.92321324121831e-08
0.9603644013404846,8.233571695758727e-08
0.9380755424499512,1.3210733622271917e-07
0.9705393314361572,1.0596265459517085e-07
0.9655425548553467,1.1720404156229103e-07
0.9434370398521423,1.535317160580342e-07
0.9357669353485107,1.801002919683218e-07
0.9425477385520935,1.6239450590792466e-07
0.9452696442604065,1.3137786297225118e-07
0.9370673298835754,1.3684575051386635e-07
0.9389907121658325,1.1717336226204494e-07
0.9410779476165771,8.5214975599642e-08
0.9584252834320068,1.506511200202905e-07
0.9522002935409546,1.5374583733581727e-07
0.9451473355293274,1.6701195044012233e-07
0.9330548644065857,1.6840533790542754e-07
0.9329701066017151,1.6798910181512784e-07
0.9236194491386414,1.2626713159985883e-07
0.9185824394226074,1.269601219782649e-07
0.9141979813575745,1.206875997195045e-07
0.9126901626586914,1.0281179937173673e-07
0.90435391664505,1.3113650457153778e-07
0.9048397541046143,1.2970958174229365e-07
0.9066474437713623,1.2629458020748177e-07
0.9070391058921814,1.3382411396091823e-07
0.922938883304596,1.1476489955781523e-07
0.9237427711486816,1.315063816414823e-07
0.9204315543174744,1.4878140830389304e-07
0.918179988861084,1.407911249043381e-07
0.915580689907074,1.4546981504689853e-07
0.9074230790138245,1.3711465307142227e-07
0.9057123064994812,1.1700983376487784e-07
0.9032737016677856,9.471861101624946e-08
0.9215479493141174,7.120340267581255e-08
0.9164609313011169,6.918705082231604e-08
0.9103450775146484,8.100896833548865e-08
0.8822770118713379,7.614280506768826e-08
0.8809107542037964,8.604731968674204e-08
0.8798162341117859,8.259681911538565e-08
0.7404559254646301,6.724480595705212e-08
0.7469046711921692,7.590528240404137e-08
0.7493607401847839,3.215115379603863e-08
0.869134783744812,3.378147457507854e-08
0.8817228674888611,5.809905877652687e-08
0.8697613477706909,3.5188787933157755e-08
0.8299211263656616,1.698767210985019e-08
0.8226561546325684,1.4415269032570571e-08
0.8770825266838074,8.684675832106546e-08
0.8662185668945312,1.0629291708982337e-07
0.8673129677772522,6.734824307670726e-08
0.841515302658081,3.174201112832219e-08
0.8198541402816772,9.570865559804798e-08
0.7748988270759583,7.465251951452225e-08
0.774590790271759,6.159612716313389e-08
0.7538890838623047,9.73180971583238e-08
0.7593603134155273,1.520790902126857e-07
0.7551297545433044,1.428183909351656e-07
0.7450481653213501,1.6067080276871773e-07
0.7474391460418701,1.6345541851026796e-07
0.7171986699104309,1.0353756837197352e-07
0.7234469056129456,1.6154133971680099e-07
0.6823294758796692,1.959933535341206e-07
0.6989682912826538,1.48210524888049e-07
0.6940386295318604,1.51173037194266e-07
0.6966858506202698,1.2462671839788206e-07
0.7371566295623779,6.8164617414955e-08
0.7184551954269409,5.7721811425655994e-08
0.7100969552993774,8.461549959185369e-08
0.7108054161071777,8.540932304088554e-08
0.7055313587188721,7.37533436771104e-08
0.7138057351112366,7.50106473255659e-08
0.7332941293716431,8.393735042612482e-08
0.7493928074836731,6.780012678337614e-08
0.7545310258865356,5.331552561070596e-08
0.7744485139846802,3.1636568240231595e-08
0.7770392298698425,4.5663756642968806e-08
0.7790448665618896,5.023290385681913e-08
0.7934418320655823,8.986570142785304e-08
0.7923648357391357,4.991848293707177e-08
0.7926508188247681,4.612545829118207e-08
0.8034203052520752,3.3006814137068446e-08
0.8058250546455383,3.240820060516946e-08
0.8064915537834167,1.2018661343086339e-08
0.8061551451683044,1.0833282876532768e-08
0.8027450442314148,1.0827421495490782e-08
0.7733307480812073,1.3456205958523038e-08
0.7582790851593018,2.7376369617050037e-08
0.7556326389312744,3.1346419615270286e-08
0.7519679069519043,1.6183308977841052e-09
0.7525379657745361,1.3088723086049012e-08
0.7493810653686523,4.146728887881052e-08
0.7475528120994568,7.747810098162168e-09
0.7508190274238586,1.3539103655151215e-08
0.7410960793495178,3.124849532067488e-08
0.7434253096580505,4.232332499515181e-08
0.7779999375343323,3.309226411949903e-08
0.7866361737251282,1.944560811602703e-08
0.7852350473403931,1.495067670953163e-08
0.8008940815925598,1.3292613026488981e-08
0.7857691645622253,3.791608609092327e-08
0.7668411731719971,2.7095194731429316e-08
0.7717743515968323,4.5929311050805013e-08
0.731797993183136,7.659146679394897e-08
0.7075732946395874,8.784888646585533e-08
0.7187166213989258,1.364446147128582e-07
0.7662094235420227,1.6811024312370082e-07
0.7838871479034424,1.5265975286562865e-07
0.817154049873352,1.5057091523888906e-07
0.8410341739654541,1.3268758251513968e-07
0.8449305295944214,1.5706370650164087e-07
0.8450914621353149,1.6859429248484124e-07
0.8671203255653381,1.194141504325119e-07
0.912144124507904,1.5918164128535597e-07
0.918953537940979,1.649520765616662e-07
0.9346871972084045,1.4058857134035575e-07
0.9499896168708801,1.2169727067225244e-07
0.9508904814720154,1.2786289755760058e-07
0.9617577195167542,1.1179735757288478e-07
0.9590795636177063,1.2722358911179156e-07
1.0551819801330566,1.6568606505708294e-07
1.0684787034988403,1.448234110868092e-07
1.061510443687439,1.431559673551082e-07
1.0592705011367798,1.3615668708320296e-07
1.0737680196762085,1.1770943386928828e-07
1.0660910606384277,1.403390196652414e-07
1.0952959060668945,1.514915694915929e-07
1.104802131652832,1.4838965411035493e-07
1.1217249631881714,1.1541433215492454e-07
1.1073788404464722,1.074251103831518e-07
1.1025177240371704,1.0117172958971389e-07
1.0827429294586182,1.052913089732814e-07
1.063714861869812,9.255381023913489e-08
1.0415586233139038,1.0007280794289107e-07
1.035944938659668,1.017060488812168e-07
1.032065987586975,1.075550624478859e-07
1.0301709175109863,1.0671989946441085e-07
1.0368481874465942,1.0859905261693947e-07
0.9874671697616577,1.1152772650757994e-07
1.0029127597808838,1.360420668196187e-07
1.0020886659622192,1.4092725201999418e-07
1.0076175928115845,1.4992027016135986e-07
1.0237122774124146,1.3683568171217117e-07
1.0353580713272095,1.4508227580423139e-07
1.0521481037139893,1.6041647169125206e-07
1.0606801509857178,1.4433971500665832e-07
1.0458953380584717,1.840667089008513e-07
1.102310299873352,1.9747838086656144e-07
1.111668586730957,1.8336990924771798e-07
1.138360857963562,1.6486612456050737e-07
1.1103593111038208,1.9920766269497167e-07
1.1108605861663818,1.9998725020843947e-07
1.1180508136749268,1.9317749917107177e-07
1.1108736991882324,1.8289338553269946e-07
1.0887320041656494,1.7774479116458228e-07
1.0742398500442505,1.935147326305453e-07
1.050596833229065,1.7673033796215126e-07
1.044542670249939,1.9357240656821956e-07
1.0272468328475952,1.8270168289456074e-07
1.015921711921692,1.8916629017156836e-07
1.0135432481765747,1.8869505326530103e-07
1.0273370742797852,1.9968847406789253e-07
1.0525126457214355,1.9634933755416015e-07
1.0632041692733765,1.8172008581663485e-07
1.053909182548523,1.8159948820747895e-07
1.0393915176391602,1.5586525165455986e-07
1.0119787454605103,1.514912125479516e-07
1.0016201734542847,1.6955073906888343e-07
1.0057096481323242,1.795405806829728e-07
1.0128016471862793,1.7880753344591202e-07
1.2828903198242188,2.0856804358376432e-07
1.298895239830017,2.2124676409820618e-07
1.257192611694336,2.739712329172944e-07
1.2556710243225098,2.7089587109402e-07
1.2518017292022705,2.837601638643744e-07
1.2574207782745361,2.856084234323375e-07
1.222427248954773,3.1356446281898334e-07
1.244054913520813,3.082594508957426e-07
1.2439205646514893,3.24406020010045e-07
1.2274110317230225,3.0811316635310365e-07
1.2329214811325073,3.025361611447633e-07
1.2310833930969238,3.067992370366264e-07
1.2341375350952148,3.2623421158386665e-07
1.2243033647537231,3.1838441290604064e-07
1.165088415145874,2.877018504257242e-07
1.0768624544143677,2.1390171929709656e-07
1.0624676942825317,1.7364168478583263e-07
1.0616884231567383,1.7635705307239048e-07
0.9581204652786255,9.303579275911095e-08
0.9729350805282593,1.3010446523169933e-07
0.92595374584198,3.033548492937209e-07
0.9049012660980225,2.3182959678976107e-07
0.8795316815376282,3.2409332251020703e-07
0.8654891848564148,2.359684920501346e-07
0.8612713813781738,2.1005124551829943e-07
0.8012955784797668,6.220996909218944e-08
0.75790935754776,2.192288739591517e-07
0.7372507452964783,1.004287116892523e-07
0.663563072681427,1.8393061616047562e-07
0.6386609673500061,1.287487717614548e-07
0.6317763328552246,2.7890575090595837e-07
0.6056663393974304,2.5001966787668124e-08
0.6312174797058105,1.1374193265110272e-07
0.6297543048858643,7.388043207496708e-08
0.6268547177314758,2.5715028180092747e-07
0.6443760991096497,2.568068287573614e-07
0.6456175446510315,7.763077533557523e-08
0.6509719491004944,1.3885676979205272e-07
0.6411414742469788,8.877904171403564e-08
0.6358956098556519,7.583903076060139e-08
0.6278852820396423,1.295004252207507e-08
0.62787926197052,2.5945003818118547e-08
0.6225874423980713,1.640414902738703e-07
0.6220629811286926,8.67912488768021e-08
0.6169046759605408,1.6301407433953145e-07
0.6035591959953308,7.950903151794295e-08
0.6057937741279602,7.43705123543853e-08
0.6060979962348938,9.397552165813687e-08
0.6057114601135254,1.50649235156064e-07
0.6454154849052429,2.763809808161311e-07
0.639481246471405,4.4696225425270783e-07
0.6400811076164246,4.1954985884745666e-07
0.6379502415657043,5.357955439335392e-07
0.6439082622528076,5.141386136104601e-07
0.6468359231948853,4.521173277921911e-07
0.6418402791023254,3.4336737392390466e-07
0.6424251198768616,5.554184451276797e-07
0.647527813911438,4.61829171087471e-07
0.6474067568778992,4.808546318834598e-07
0.6472586989402771,4.0625693163601033e-07
0.5672032833099365,2.8196366492149426e-07
0.558566689491272,4.0733475718660907e-07
0.573827862739563,3.8548074176658967e-07
0.6085979342460632,2.1032946894599443e-07
0.6069360971450806,2.318155527867129e-07
0.6064730882644653,2.68727286959489e-07
0.6080844402313232,2.343857722103982e-07
0.6023674607276917,2.999979680955774e-07
0.602288007736206,3.079151533137616e-07
0.6021605134010315,3.9288331198550526e-07
0.598279595375061,3.0651168314707253e-07
0.6006073355674744,2.70165497762544e-07
0.6006441712379456,2.6272733634296035e-07
0.6009824275970459,3.3910928943017837e-07
0.6036828756332397,5.190553553054492e-07
0.6104341149330139,7.047483491164248e-07
0.6110459566116333,8.832337469503147e-07
0.6114516258239746,7.780004656759987e-07
0.6256241202354431,1.0328803935720499e-06
0.6204732656478882,9.648649674414214e-07
0.6275031566619873,6.656182067717523e-07
0.6321241855621338,7.973352033215607e-07
0.6360245943069458,6.634702897673379e-07
0.6393930912017822,8.068828871140091e-07
0.6424882411956787,9.02058977549948e-07
0.659458577632904,1.1590562525145079e-06
0.6718360185623169,8.448108151193172e-07
0.6816756725311279,1.0696475662257121e-06
0.7249033451080322,1.3734276012667204e-06
0.7642509937286377,9.727873284456207e-07
0.800974428653717,1.2524870955810813e-06
0.8264511227607727,9.134999114099665e-07
0.7996765375137329,9.664874529961842e-07
0.8003345131874084,9.567799048116124e-07
0.8077910542488098,1.1065672424846046e-06
0.7836616635322571,1.11029083309927e-06
0.7409243583679199,8.650214759963956e-07
0.7423756122589111,8.931466428437757e-07
0.7558304071426392,7.988466198685998e-07
0.7764042019844055,9.037236691376502e-07
0.7747414708137512,7.39708846471572e-07
0.7783731818199158,7.833809531534314e-07
0.7792027592658997,7.971382284749709e-07
0.7830329537391663,7.865120367151271e-07
0.7784999012947083,8.593732375291804e-07
0.8249688744544983,6.769568727874042e-07
0.821098804473877,6.93698024520524e-07
0.8207951188087463,7.464542815015587e-07
0.8153420686721802,7.214559244400967e-07
0.7575411200523376,7.035654204443076e-07
0.8000475764274597,5.995457563242462e-07
0.7922735810279846,6.066970325577584e-07
0.7884791493415833,5.070498873011725e-07
0.7802103757858276,5.290859344583149e-07
0.7712011933326721,5.361134834524356e-07
0.7924367189407349,5.637730188037815e-07
0.7853830456733704,4.934010501382591e-07
0.7282928228378296,6.186344818637224e-07
0.7161787152290344,5.529366427330096e-07
0.7344463467597961,5.677467123602759e-07
0.7239284515380859,5.455360903659084e-07
0.7227988839149475,4.6037053452957846e-07
0.7119714617729187,4.4159944078293184e-07
0.7058563232421875,4.708990811747721e-07
0.7016316056251526,4.6201738501281883e-07
0.697387158870697,4.5542894495280775e-07
0.7985476851463318,5.760371881947599e-07
0.8559561371803284,6.231306742352644e-07
0.8651532530784607,5.978834896102139e-07
0.8734866976737976,5.861188620958496e-07
0.8888746500015259,6.663408452260364e-07
0.8744060397148132,6.447815735187434e-07
0.8726294636726379,6.249906018759854e-07
0.8601608872413635,5.648642222438882e-07
0.8504998087882996,6.075573400383949e-07
0.8460789918899536,6.210745623971836e-07
0.8496154546737671,5.758167409717838e-07
0.8543619513511658,6.142017418249782e-07
0.865983247756958,6.586833569723061e-07
0.8668513894081116,6.61169143939197e-07
0.8679267168045044,7.065758563873717e-07
0.8670280575752258,7.507094658383909e-07
0.8684066534042358,7.461508375137399e-07
0.866652250289917,7.435634348509565e-07
0.8654780983924866,7.8408581893636e-07
0.8946529626846313,7.817623890460368e-07
0.903184175491333,8.089426756768131e-07
0.9418391585350037,7.886827993715609e-07
0.9446040391921997,8.188784656037312e-07
0.9648358225822449,7.696118487438355e-07
0.8898428678512573,5.971013040412948e-07
0.9336251616477966,6.579106696302447e-07
0.8736624121665955,5.434342423508293e-07
0.858470618724823,6.33545565413042e-07
0.8502054214477539,5.011086309917624e-07
0.848272979259491,4.582924203349638e-07
0.8464927077293396,4.7413531043373827e-07
0.8523412942886353,5.094705383956732e-07
0.8510480523109436,3.8542303274760256e-07
0.8492746949195862,3.0039292612431615e-07
0.8515923619270325,2.8921570818861257e-07
0.8508995771408081,2.985413900275652e-07
0.8585526347160339,4.551695933180215e-07
0.8424072861671448,3.2955393937080316e-07
0.8374019265174866,2.9707111654582626e-07
0.8274059891700745,3.324961743394854e-07
0.8240233063697815,3.7600762283407016e-07
0.8205652832984924,2.482942192420703e-07
0.8207378387451172,3.067921464791016e-07
0.827465295791626,2.776912654473603e-07
0.8051881194114685,1.5560907344700642e-07
0.7984057664871216,2.2193331081308415e-07
0.7847922444343567,2.0798743197505964e-07
0.7805757522583008,2.561183274688277e-07
0.7694714665412903,2.7390795913849984e-07
0.7692347764968872,3.749259908356929e-07
0.7463115453720093,5.327629703597708e-07
0.7367379069328308,3.65585886611796e-07
0.7398423552513123,3.783702801837818e-07
0.7248204350471497,3.5796037115053483e-07
0.7505179643630981,4.3225017047100744e-07
0.7402895092964172,3.732752655496302e-07
0.7423291802406311,3.419655986705225e-07
0.7455349564552307,3.6677115014841985e-07
0.7467827796936035,3.1943104288447224e-07
0.745428740978241,3.119418802732289e-07
0.7479342818260193,1.4801033993208906e-07
0.7034480571746826,1.3577922113765847e-07
0.686598002910614,2.3104198644188908e-08
0.6802734136581421,5.767452157133188e-08
0.6484096050262451,1.0107158034675708e-07
0.6528927087783813,5.9132217196725383e-08
0.6447619795799255,4.115091009661569e-09
0.6434063911437988,2.0392012318906465e-07
0.6439071893692017,2.0788439737511044e-07
0.6394763588905334,1.9172034382568433e-07
0.6483114361763,1.1054331902984622e-07
0.6585431098937988,3.038036174412011e-08
0.636663019657135,6.394383652354738e-08
0.6331745982170105,6.806044866873497e-08
0.6347773671150208,2.5024295022632202e-08
0.5925713181495667,9.830321331213258e-10
0.5943247079849243,3.9053175688859125e-08
0.586327075958252,8.637467532120364e-08
0.5842227339744568,1.3068702479305389e-07
0.5852240920066833,1.548033662325185e-07
0.5985432863235474,1.9274686486247736e-07
0.591135561466217,1.899160445219695e-07
0.5799305438995361,2.1859837827180838e-07
0.5439784526824951,2.1180916437153578e-07
0.6009326577186584,3.167397651712006e-08
0.5932443737983704,4.833017432825026e-08
0.6084012389183044,1.7723767381928705e-07
0.6212888956069946,6.681357839075563e-08
0.6292964816093445,1.2633287950513435e-07
0.6349281072616577,1.6433782432014737e-07
0.6112322211265564,1.5321448751165131e-07
0.6008031368255615,7.633519636708608e-08
0.6100745797157288,1.3580834872070797e-07
0.6175038814544678,1.8192624069799518e-07
0.6273322701454163,2.3756754366651388e-07
0.6556451320648193,2.467867539310709e-07
