Date,AAPL,MSFT,AMZN
2018-05-08,0.004806756838726667,-0.004261179321974673,-0.004843383195326512
2018-05-09,0.007041232119363805,0.011794366865192085,0.009802904151798408
2018-05-10,0.014303536058740685,0.010006198244003617,0.0006716524063099527
2018-05-11,-0.0038031345094352575,-0.002145157630283445,-0.003834516470754168
2018-05-14,-0.0023328820977259745,0.003377919577408406,-0.0008546543966294617
2018-05-15,-0.009088890277061723,-0.00724270954039552,-0.015872268790349864
2018-05-16,0.009332801989870854,0.0025803789918943387,0.007080662119067549
2018-05-17,-0.0063233418515078466,-0.009984805217072568,-0.003477659670395261
2018-05-18,-0.0036366279928145007,0.0018714529542356306,-0.004672001043388829
2018-05-21,0.007085071990230896,0.012868262866261748,0.007044143460552821
2018-05-22,-0.00250511968886058,-0.001024513499012003,-0.0025608078786804045
2018-05-23,0.006411801372002923,0.011897672492728661,0.012937936366005598
2018-05-24,-0.0011149380441408674,-0.003547935807304503,0.0007553855752788774
2018-05-25,0.0022853081961158317,0.0005088076473389602,0.004416479152626884
2018-05-29,-0.003606052099366819,-0.003558340635659407,0.0016893033249025802
2018-05-30,-0.0021285352433126903,0.00959094283058648,0.00745252767120097
2018-05-31,-0.003360155856675706,-0.0011121198591718118,0.0029110106331380337
2018-06-01,0.018034038481957726,0.01972929235806009,0.007314596664868223
2018-06-04,0.008357730520962336,0.008730711750716935,0.014455850842866047
2018-06-05,0.0077150668514287535,0.005114833768507854,0.018663651200122366
2018-06-06,0.003465787065977999,0.002935648512940592,-0.0003536862117876627
2018-06-07,-0.002680374291943788,-0.015708905911251403,-0.003803651977406841
2018-06-08,-0.00909745781241078,0.007434669981845943,-0.003143258294014406
2018-06-11,-0.0024517651917728145,-0.0057072913941719206,0.0030463392416790747
2018-06-12,0.005490603372860781,0.0025732301561884885,0.005701178257960349
2018-06-13,-0.008217002830522069,-0.004540535619594777,0.0035967177727189714
2018-06-14,0.0005244686865526482,0.005652088551963752,0.011144664310384744
2018-06-15,-0.010272590064653975,-0.012719369499985755,-0.004576946257703773
2018-06-18,-0.0005295489873849979,0.007290401669065361,0.004557175708828076
2018-06-19,-0.016159630443455586,0.0,0.006375480989251114
2018-06-20,0.004361987776174914,0.010013895532927863,0.008819555259391043
2018-06-21,-0.0055764435815106594,-0.007165958587519006,-0.011348009699612582
2018-06-22,-0.002911801802829128,-0.007217436793780618,-0.008409345657574563
2018-06-25,-0.01487121462134422,-0.020117786531096193,-0.030611940875939325
2018-06-26,0.012405785880861053,0.007013016083125656,0.016799393006361685
2018-06-27,-0.0014638132957875971,-0.01554287257050746,-0.018083004300295413
2018-06-28,0.007276231701152547,0.01117478601625721,0.024655133217022396
2018-06-29,-0.0021026356706540517,-0.00020291259018134777,-0.0009698112831901806
2018-07-02,0.011182826421678671,0.014197610737328059,0.008224557530564391
2018-07-03,-0.017416362448437472,-0.009599253700422583,-0.011565135656379955
2018-07-05,0.008046874293638151,0.007168255387354439,0.0034062854005068033
2018-07-06,0.013862030704293149,0.014033531268786925,0.006412761389779309
2018-07-09,0.013885250511515235,0.00682049615672331,0.01659616164256117
2018-07-10,-0.0012069950820541298,0.0026513073614404803,0.0023289787055904565
2018-07-11,-0.012976119130055808,-0.0013709619617917612,0.006844206585369106
2018-07-12,0.016766372078978575,0.021671014033070257,0.023715114321803732
2018-07-13,0.001570180581331071,0.011901197286467768,0.009133768896724348
2018-07-16,-0.0021952622298787583,-0.00493195322594675,0.0052177800587500656
2018-07-17,0.002828593077693231,0.009912952327334246,0.011764193682617163
2018-07-18,-0.005484210022120961,-0.007833700548937617,-0.0005477318654328878
2018-07-19,0.007773008809862203,-0.006849566353110403,-0.016251439318926697
2018-07-20,-0.0022930499878670574,0.017912173375508544,0.000402643441726136
2018-07-23,0.0008879394146852349,0.01599671501132649,-0.006450891550111915
2018-07-24,0.007254270191568768,-0.0028709836476212836,0.01511653201758878
2018-07-25,0.009429904396835553,0.02944453577782613,0.01878920500125658
2018-07-26,-0.0031312294664562756,-0.010917499361060456,-0.029839878546057075
2018-07-27,-0.016631142471419946,-0.017697489448545767,0.005127223105519718
2018-07-30,-0.005602783867647898,-0.021452700514445366,-0.020938043492589764
2018-07-31,0.0020008465512388884,0.006738388622566038,-0.0010004034202905077
2018-08-01,0.058909993817533035,0.0018852280408874211,0.011100188511422582
2018-08-02,0.02923097791882534,0.012137812956218852,0.020676972776122904
2018-08-03,0.002893100992609865,0.00436928652226265,-0.006018567620502124
2018-08-06,0.0051926212863939725,0.0008330078921574557,0.013415305387102894
2018-08-07,-0.009374976833604776,0.006936258272491891,0.00797189690599387
2018-08-08,0.0006760007570709714,0.005602257995522608,0.012907476510019888
2018-08-09,0.007865196548119346,0.0016441024139857152,0.006360983466085601
2018-08-10,-0.002978893379871117,-0.00610943684467391,-0.006436593187619355
2018-08-13,0.006456924443107637,-0.0072475103762240645,0.005248317917343259
2018-08-14,0.004213274572402614,0.012475639736537536,0.012366845697121098
2018-08-15,0.0023358815770782027,-0.013560458664488961,-0.019289990364543264
2018-08-16,0.014649986646699142,-0.00018593989198778527,0.002071577924933621
2018-08-17,0.01997009662974314,-0.0005572399656937899,-0.002279290398177758
2018-08-20,-0.009743521338025585,-0.006599886210430506,-0.002927367006458015
2018-08-21,-0.0019493155554798358,-0.00832780466433547,0.0035753524597155195
2018-08-22,4.6609802707431314e-05,0.010190511757683485,0.011404839643848641
2018-08-23,0.002045573733944428,0.0046705032205338615,-0.0010499879325082118
2018-08-24,0.0031094679188157226,0.0078092120112260854,0.0013085721135976947
2018-08-27,0.008234579263826092,0.011070434309252253,0.0116984128662041
2018-08-28,0.008075567039586007,0.006021810885365575,0.0026663776936470818
2018-08-29,0.01492955042191535,0.015962190231878504,0.03377448472317157
2018-08-30,0.009193485569142457,-0.0006249126643688152,0.0021420801683240676
2018-08-31,0.011554178617445121,0.0033944834423464965,0.005158808357790701
2018-09-04,0.0032069755517145637,-0.0055196237644209445,0.013315420436047276
2018-09-05,-0.006524768532543579,-0.028824512458997087,-0.021912171605654396
2018-09-06,-0.016617468960627657,0.002304320027437301,-0.018302408612638987
2018-09-07,-0.008068132790059024,-0.004873771014548112,-0.0031863848938521455
2018-09-10,-0.01342048462457257,0.010812111305078309,-0.0066903325749549936
2018-09-11,0.025282470742667318,0.01700501960079781,0.0248270784425193
2018-09-12,-0.012418814035385806,0.004224884419327779,0.00143423328566894
2018-09-13,0.02415535297587268,0.010742340204131562,-6.53290868404266e-05
2018-09-14,-0.011351298115485742,0.004073857480360488,-0.009890105002663963
2018-09-17,-0.026626093407667195,-0.010849440472531335,-0.03155027437226787
2018-09-18,0.0016520201526817324,0.009541806816024012,0.017305818361681213
2018-09-19,0.0005957898402573214,-0.013338003403490561,-0.007537144683164243
2018-09-20,0.007601780205032327,0.01674102969381508,0.009281436034859869
2018-09-21,-0.010771070765518198,0.006075599300932488,-0.015064474134848682
2018-09-24,0.014380072523462184,0.0035883343043585647,0.010104372755515678
2018-09-25,0.006340933549281003,-0.0019185215023889146,0.020776882772626015
2018-09-26,-0.007966064018432029,-0.004106674402927002,0.00015192716831013975
2018-09-27,0.02055166114589979,0.0037727792627948453,0.019307813394711104
2018-09-28,0.0035118058483372128,-0.0003496537220724072,-0.004957829079553111
2018-10-01,0.006733342037640311,0.010842127584484995,0.0006789894400496266
2018-10-02,0.008888529579042626,-0.003978926874739441,-0.016489093067526883
2018-10-03,0.01216848529450143,0.00017363235768885765,-0.009409964736917797
2018-10-04,-0.017580806196429988,-0.02066512217947858,-0.02219422567092222
2018-10-05,-0.0162288756749418,-0.00585171580395194,-0.010353955604213816
2018-10-08,-0.0023183735678012907,-0.011415119014953734,-0.013351652655319235
2018-10-09,0.013853557839653696,0.012719761448522604,0.003164503350325587
2018-10-10,-0.04632614185930317,-0.05433817906158711,-0.06152425214335033
2018-10-11,-0.008827636852835163,-0.0023548952855433347,-0.020447169250033426
2018-10-12,0.035719108487446194,0.034557758340581834,0.04027654247009993
2018-10-15,-0.021385962851098617,-0.017979514329010793,-0.015464474245241777
2018-10-16,0.022037248244678675,0.031598392565062694,0.03351032644684038
2018-10-17,-0.004321482930859433,-0.0026124617429661434,0.0064671857563620705
2018-10-18,-0.023373517689245893,-0.0199618976682977,-0.033307298491406456
2018-10-19,0.015230131019879911,0.0014744206734405019,-0.0037781598679350603
2018-10-22,0.006110097664289382,0.008926855333218242,0.014325112382443717
2018-10-23,0.009426694358026344,-0.01395601198515406,-0.011512868959461908
2018-10-24,-0.034301615649790285,-0.05346891649890673,-0.059082926650834144
2018-10-25,0.02189800076203907,0.0584439426102501,0.07088689580645524
2018-10-26,-0.0159236202599633,-0.012373109473043487,-0.07819674751655215
2018-10-29,-0.01877042733717893,-0.0290761024485372,-0.06326358495753426
2018-10-30,0.0049946009947510195,-0.0011555463272068245,-0.005497459446531794
2018-10-31,0.02606648672682854,0.029692441339459696,0.04416426273766638
2018-11-01,0.01535218875296529,-0.008332559752162183,0.04225254609166407
2018-11-02,-0.06633093394967993,0.0022659270081644145,0.0
2018-11-05,-0.028387901901728352,0.01271669633385053,-0.022653420449634698
2018-11-06,0.010813890487461952,0.001953382346310928,0.00922107808904249
2018-11-07,0.03032834787672667,0.03936110548104854,0.06858973168176319
2018-11-08,-0.0034890672775726994,-0.001875450738243356,-0.0003303844428476088
2018-11-09,-0.019281358718228225,-0.019507820990651514,-0.024206376188181555
2018-11-12,-0.050374277695953595,-0.024641934191342973,-0.04413610380713673
2018-11-13,-0.009991266744759808,0.0006549503245840693,-0.003470038015299326
2018-11-14,-0.0282473869638723,-0.014180792743959114,-0.019715929862163195
2018-11-15,0.024678753257096897,0.022006135852183695,0.012776650897123432
2018-11-16,0.011075528451906846,0.00941459352656504,-0.016073437868940443
2018-11-19,-0.039631918967828916,-0.03389036504224996,-0.05090968010562913
2018-11-20,-0.047777905826074885,-0.027815032905699755,-0.011128808718927297
2018-11-21,-0.0011303594920031301,0.013764602279069837,0.014223040580892299
2018-11-23,-0.025398567522133986,-0.00038788271449696765,-0.009672192531983259
2018-11-26,0.013523931805824674,0.032987167265851935,0.052774205345442304
2018-11-27,-0.0021761394962157565,0.006292956776188685,5.693110101656629e-05
2018-11-28,0.038452206248712484,0.03714771826136132,0.06091358215761211
2018-11-29,-0.007681665474034816,-0.008369332292580745,-0.0024914277024860043
2018-11-30,-0.005402495466445223,0.006352541884637963,0.009918938050902604
2018-12-03,0.034942204095337326,0.010821611957124944,0.04862821032044029
2018-12-04,-0.04398872031157586,-0.031849415206270715,-0.05865623540184539
2018-12-06,-0.011149203461757184,0.006174078843741215,0.0184548674019982
2018-12-07,-0.03565726674877956,-0.04002196214928222,-0.041231479123390424
2018-12-10,0.006587905505637259,0.026426051578079424,0.007304527462037358
2018-12-11,-0.005719163465642385,0.009294799541879284,0.0013467657815862122
2018-12-12,0.0027869935988706906,0.004512111670660346,0.01235363498916997
2018-12-13,0.010939981936880061,0.00339210661818945,-0.0031018578309504052
2018-12-14,-0.03199755187334119,-0.031247153334835964,-0.04008130390245668
2018-12-17,-0.009306059431126501,-0.029614089342515637,-0.04460045543160707
2018-12-18,0.01299247927360403,0.010496410702632186,0.020099752835132323
2018-12-19,-0.031191883275358157,-0.002692876707031333,-0.03635238334743507
2018-12-20,-0.025234560500246972,-0.021024340341708414,-0.022908494210543306
2018-12-21,-0.03889563475260904,-0.03231180212748486,-0.0570771264386426
2018-12-24,-0.025873879079020612,-0.04173916184785509,-0.024313035987901577
2018-12-26,0.07042168014957229,0.06831001168568229,0.09445222040160872
2018-12-27,-0.0064898316246633225,0.006165123625406332,-0.006295430662189294
2018-12-28,0.0005121300276373919,-0.007807656638788574,0.011206593086295902
2018-12-31,0.009665251949213083,0.011754108226294857,0.016204139597652434
2019-01-02,0.0011411859898380339,-0.004430283336043117,0.024740760502233394
2019-01-03,-0.09960726346849758,-0.03678798159248731,-0.025241497784936007
2019-01-04,0.042689163975261124,0.04650924931464817,0.05006399867375011
2019-01-07,-0.00222566312206407,0.0012752522258225873,0.03435341415874271
2019-01-08,0.019062969444344713,0.007250851849890605,0.01661235994563981
2019-01-09,0.016981794858242028,0.014299295715547444,0.0017143547179709895
2019-01-10,0.0031963161371559856,-0.006425420304665419,-0.0019284287379283116
2019-01-11,-0.009818061580696869,-0.0077219045919140195,-0.009455231305329326
2019-01-14,-0.015036819859037043,-0.0072957997867416635,-0.014232985793521946
2019-01-15,0.02046661242763559,0.029005607590229188,0.035462313843586335
2019-01-16,0.012216468131690528,0.003523112169222964,0.005505997778829874
2019-01-17,0.005937765217385982,0.007022413659275806,0.005606434395265758
2019-01-18,0.006159257720879108,0.014982733204132348,0.0017598946424279838
2019-01-22,-0.022446139162239254,-0.018846886605319968,-0.03774908655967102
2019-01-23,0.0040441554424011095,0.009746587943327167,0.004809570602366753
2019-01-24,-0.007925844766018653,-0.0047793857707885135,0.009091336230296898
2019-01-25,0.033136669087085124,0.009133508414341796,0.009450615167288179
2019-01-28,-0.009254547828866144,-0.01950155890049632,-0.019562216712664893
2019-01-29,-0.010364579428045917,-0.02036554596627249,-0.02686994204251958
2019-01-30,0.06833461442467392,0.03341775058272578,0.04802744720961405
2019-01-31,0.007201388372804596,-0.018330593969512976,0.02891472167185971
2019-02-01,0.0004802753347405986,-0.015800062380357804,-0.05381880772938674
2019-02-04,0.02840515278874145,0.028799122474151506,0.004353581897566405
2019-02-05,0.017109201818984898,0.013996859893007363,0.015612487224473615
2019-02-06,0.0003449826335115702,-0.011098653687329985,-0.011182689786027766
2019-02-07,-0.01893962153145412,-0.007167810307218914,-0.015784110453143985
2019-02-08,0.001174895373630136,0.0037996253335157437,-0.016198209157239574
2019-02-11,-0.005750952738672321,-0.003974793802661303,0.0017503863887402549
2019-02-12,0.00861734400302705,0.015582085863515838,0.029547382710171766
2019-02-13,-0.0041548565683763306,-0.0007482556437831134,0.001214920135908626
2019-02-14,0.0036436907060699575,0.0008427703675537579,-0.010579272014338836
2019-02-15,-0.002225215595800356,0.012347685798676622,-0.009059262479477748
2019-02-19,0.0029926803542357217,-0.0004620721423669316,0.012208075244112715
2019-02-20,0.006435312339362342,-0.005198984145118546,-0.0033668938325457365
2019-02-21,-0.005638148321403191,0.02109211864658045,-0.0016398893947140447
2019-02-22,0.011165347313114804,0.01425810527522775,0.0074841032295558385
2019-02-25,0.007284739057271006,0.005586975695658802,0.0008825736547322105
2019-02-26,0.0005737559519620739,0.006900308223257046,0.00208203509820426
2019-02-27,0.003097347969059472,-0.0016907511490702465,0.0028660116253622636
2019-02-28,-0.009835647436848949,-0.001248192754022881,-0.0007677325817357916
2019-03-01,0.010511051922975634,0.004462896068190947,0.019453250691601864
2019-03-04,0.005029743440020384,-0.0023992404013819524,0.014619586796095208
2019-03-05,-0.0018198855288643623,-0.00498833590794745,-0.0022050158240090045
2019-03-06,-0.005754273050901593,0.000447586327786631,-0.013873495481994347
2019-03-07,-0.011574420908489702,-0.012169931289358837,-0.02576471998369667
2019-03-08,0.0023769914996525365,0.0010869107170938808,-0.0031673752931026256
2019-03-11,0.034642091607878234,0.020993578825546644,0.030737873720530162
2019-03-12,0.011235183037968222,0.0070016714974241445,0.0014844854239022265
2019-03-13,0.004422152589589778,0.007744944516034025,0.010585118161452245
2019-03-14,0.01111652483034642,0.0007861521705216923,-0.002714673150861824
2019-03-15,0.013008357966655781,0.011519429905692657,0.015502120161135613
2019-03-18,0.01020837897103788,0.014321549698359526,0.017397066258948213
2019-03-19,-0.007924351699525989,0.0006802864578809853,0.011307873960989534
2019-03-20,0.008738384223940354,-0.001104843131080946,0.02010391063581385
2019-03-21,0.03683007648317882,0.022974695320045813,0.012235166707998735
2019-03-22,-0.020708308583755164,-0.026368351479687746,-0.029951683771010984
2019-03-25,-0.01209090219354203,0.00521146706928044,0.005377413721055602
2019-03-26,-0.010331578106899664,0.0021247773574555318,0.0053544138654035844
2019-03-27,0.00899380949686801,-0.009668243513762942,-0.01012467867973188
2019-03-28,0.001326606731915092,0.0013700331008048572,0.00437213503435796
2019-03-29,0.006517408672153779,0.008637766544029146,0.004133266392968293
2019-04-01,0.006791374234479619,0.00915715198843814,0.018778657625842854
2019-04-02,0.01453665441832297,0.0014283632619820352,-0.00011581671050930886
2019-04-03,0.006854937113091708,0.0065441550791707215,0.003704629310371743
2019-04-04,0.0017404542848820093,-0.0050846901176240245,-0.0010106317894359451
2019-04-05,0.00669438495429997,0.00444038807191105,0.010127196283313822
2019-04-08,0.015735963070874215,0.00033352733889935315,0.0068470544892456076
2019-04-09,-0.0029985839975689155,-0.005419870520472436,-0.007578913297284662
2019-04-10,0.005614068723870158,0.007629303717411107,0.006258726672734749
2019-04-11,-0.008324079051775901,0.0011647016049727288,-0.001764730856449126
2019-04-12,-0.0004022452555039191,0.005152589148433417,-0.0005476903050044557
2019-04-15,0.001810230003002955,0.0008269128263955761,0.0009820611162909554
2019-04-16,0.00010056022058835268,-0.0023133223883519127,0.009848939749589336
2019-04-17,0.019473151077781026,0.008280312949164426,0.0009553942674214166
2019-04-18,0.0035934924974792004,0.013139580094088998,-0.001678383384266291
2019-04-22,0.003286657951005134,0.003161312119267512,0.01376167016316665
2019-04-23,0.014423178239671541,0.01357443040257511,0.019318479950358514
2019-04-24,-0.001542370524857617,-0.0034278509318680372,-0.01144625325368731
2019-04-25,-0.009075096994019538,0.033117335489810884,0.00026293177839042947
2019-04-26,-0.004773830756746311,0.005729670831954303,0.02543302552920257
2019-04-29,0.0015175409164067677,-0.0009236114724736622,-0.006254395751948416
2019-04-30,-0.01925607346873115,0.006396065973212517,-0.006144196629405907
2019-05-01,0.04908541504047803,-0.020827226154948586,-0.007786060129541195
2019-05-02,-0.006507771486375935,-0.013059145194583288,-0.005597598276473326
2019-05-03,0.012431181491570742,0.021313507165472423,0.03242811755501673
2019-05-06,-0.015442738762233232,-0.005818243822139801,-0.006068961956673058
2019-05-07,-0.026956888687860503,-0.020522743788609632,-0.015149504925400126
2019-05-08,0.0001970493744822832,-7.973871527688914e-05,-0.0016814851400369646
2019-05-09,-0.010744392260600866,-7.974507404673314e-05,-0.009333722778829934
2019-05-10,-0.013853273628539164,0.012988182903940215,-0.005205610992477072
2019-05-13,-0.058119472693275,-0.029733574428602028,-0.035608819608768605
2019-05-14,0.015830410465365707,0.011188002461445912,0.009568262041155462
2019-05-15,0.011979205081141808,0.014082030682740498,0.01686309695084587
2019-05-16,-0.0043995338837991005,0.023091638048717833,0.01946395630546416
2019-05-17,-0.005682029715117887,-0.006670387920342136,-0.020219492921261684
2019-05-20,-0.031270049150789014,-0.01444503722473911,-0.005366456690264809
2019-05-21,0.019171013483201715,0.005387244588222595,-0.0007800247985996211
2019-05-22,-0.020471649110038515,0.006067703872737695,0.0011628591845380676
2019-05-23,-0.017069492371574624,-0.011670545443414393,-0.02376751975512159
2019-05-24,-0.003840662516496951,0.00047539043415123494,0.004296377605180091
2019-05-28,-0.004134745080477065,-0.0006335953678077155,0.007212290050219838
2019-05-29,-0.004769082284915904,-0.009670151282477613,-0.009387773958249856
2019-05-30,0.005186407184335051,0.006322839859024265,-0.001577639243082074
2019-05-31,-0.01811522236830565,-0.01630474082585398,-0.022710755340790256
2019-06-03,-0.010110457003920215,-0.03104794805743538,-0.04640947352034053
2019-06-04,0.0365839468785496,0.0277039630086493,0.02178187690076805
2019-06-05,0.016143468937669825,0.021678950369356853,0.005169016882808464
2019-06-06,0.014681540448373998,0.015814939723657995,0.009122798271355315
2019-06-07,0.026616969842251592,0.028008057476734738,0.02831229113708922
2019-06-10,0.01277961470475275,0.0091324983757477,0.03137422141504986
2019-06-11,0.011579626582249203,-0.003770735574762596,0.001649933470424525
2019-06-12,-0.0031828855108955167,-0.004617753571809269,-0.004496418192190821
2019-06-13,-0.00020587633629221003,0.006312148490972058,0.008074084887562893
2019-06-14,-0.007262525903658834,0.0009823293006043787,-0.00033686328637261287
2019-06-17,0.00596689745259793,0.0030201763287476258,0.008750215966301989
2019-06-18,0.023518347934972095,0.017387903401279603,0.008133468756305495
2019-06-19,-0.002922567233831108,0.003921369026806287,0.0039024725343070887
2019-06-20,0.008035602773883932,0.009286312578890454,0.004924598579345574
2019-06-21,-0.003409338247781002,0.0001453923364442833,-0.0035919036198248655
2019-06-24,-0.0010059322321359643,0.005914002264866713,0.0013603018897809793
2019-06-25,-0.01515775180395662,-0.03157217340670815,-0.01861645619625707
2019-06-26,0.021629298109163253,0.0037472804168652285,0.010413885939478895
2019-06-27,-0.0003006210128118081,0.0016427347361409605,0.0033985604479442877
2019-06-28,-0.00911186631757499,-0.0014160156632061494,-0.005592597818778633
2019-07-01,0.01834085289071763,0.012839303858059647,0.015082077541072714
2019-07-02,0.005854647383776834,0.006633416072998166,0.006305337412949363
2019-07-03,0.008286950445536068,0.006443089921145395,0.0024246069203848197
2019-07-05,-0.0008807457359178983,-0.002909981707175935,0.002016536782024403
2019-07-08,-0.020614115925027043,-0.0007297953380052125,0.004843221049465329
2019-07-09,0.006099546177354531,-0.003650698369094596,0.018429393240526393
2019-07-10,0.009888862021061318,0.0101862036850211,0.014640624938845548
2019-07-11,-0.007282655534618709,0.00399016896217641,-0.008099507325226352
2019-07-12,0.007682982899528179,0.00361247943622911,0.0049624026209122984
2019-07-15,0.009394809794682102,0.0,0.004967642414728024
2019-07-16,-0.00345973058040705,-0.013102745170440855,-0.0054873776497271765
2019-07-17,-0.005623685265855993,-0.005909017923082516,-0.008891002112726198
2019-07-18,0.011359778641504725,0.0011008021433467352,-0.007093314974038978
2019-07-19,-0.014927452822084186,0.0014659644463375088,-0.006764737761974726
